,0
8315,2113.1758
8316,2128.4968
8317,2104.1802
8318,2108.2393
8319,2120.8135
8320,2104.873
8321,2144.244
8322,2090.1362
8323,2034.9495
8324,2097.8281
8325,2067.0781
8326,2093.5798
8327,2059.1226
8328,2079.141
8329,2016.4352
8330,2151.8857
8331,2154.9038
8332,2047.7761
8333,2053.8225
8334,2036.3726
8335,2155.908
8336,2079.518
8337,2066.1406
8338,2111.899
8339,2104.4314
8340,2118.625
8341,2040.9579
8342,2077.2998
8343,2046.6558
8344,2121.8313
8345,2048.3452
8346,2062.0806
8347,2051.6958
8348,2106.1387
8349,2055.1055
8350,2059.1277
8351,2095.6328
8352,2103.291
8353,2036.3762
8354,2048.0115
8355,2088.0264
8356,2033.6588
8357,2099.9243
8358,2104.9644
8359,2061.1274
8360,2058.7512
8361,2049.6956
8362,2117.1013
8363,2056.853
8364,2085.325
8365,2029.8159
8366,2087.5972
8367,2110.9387
8368,2117.5352
8369,2049.647
8370,2036.1046
8371,2059.5195
8372,2097.0916
8373,2054.568
8374,2086.8926
8375,2054.2578
8376,2060.929
8377,2113.3145
8378,2101.5352
8379,2092.954
8380,2088.394
8381,2054.8352
8382,2101.4268
8383,2096.7961
8384,2080.313
8385,2065.4263
8386,2131.3796
8387,2146.9075
8388,2110.3428
8389,2064.6404
8390,2047.7982
8391,2079.062
8392,2118.0884
8393,2049.7966
8394,2086.7505
8395,2130.1738
8396,2094.274
8397,2096.8403
8398,2034.7883
8399,2127.8955
8400,2047.6887
8401,2005.2258
8402,2073.1028
8403,2150.6792
8404,2081.9067
8405,2070.025
8406,2106.2744
8407,2055.3232
8408,2144.45
8409,2095.4
8410,2079.558
8411,2045.2115
8412,2062.419
8413,2110.9094
8414,2080.6519
8415,2081.4097
8416,2037.323
8417,2088.72
8418,2072.7954
8419,2093.5454
8420,2070.496
8421,2072.941
8422,2111.7402
8423,2058.2295
8424,2068.859
8425,2040.4558
8426,2040.0371
8427,2089.3965
8428,2047.4307
8429,2069.0972
8430,2069.6409
8431,2102.3774
8432,2059.3716
8433,2053.9224
8434,2078.517
8435,2069.3093
8436,2045.2811
8437,2077.9949
8438,2071.3086
8439,2062.0083
8440,2092.5671
8441,2073.816
8442,2148.8735
8443,2090.3953
8444,2024.0626
8445,2045.0962
8446,2079.3818
8447,2093.6003
8448,2066.6519
8449,2009.7751
8450,2099.1826
8451,2062.8052
8452,2031.0408
8453,2077.81
8454,2073.7065
8455,2077.9019
8456,2137.1504
8457,2085.637
8458,2066.5435
8459,2038.4954
8460,2074.514
8461,2075.6367
8462,2079.0105
8463,2121.498
8464,2049.647
8465,2060.5547
8466,2001.343
8467,2090.677
8468,2017.3951
8469,2081.8242
8470,2061.042
8471,2148.0728
8472,2083.694
8473,2093.1445
8474,2137.7183
8475,2058.5928
8476,2102.1565
8477,2068.6777
8478,2114.9858
8479,2057.5366
8480,2105.231
8481,2057.5708
8482,2093.9263
8483,2113.7324
8484,2101.0176
8485,2071.0945
8486,2082.5552
8487,2114.7969
8488,2048.031
8489,2093.4482
8490,2092.1204
8491,2151.9785
8492,2025.3038
8493,2031.4414
8494,2102.2397
8495,2103.0488
8496,2094.803
8497,2097.6987
8498,2085.2615
8499,2086.2173
8500,2116.1755
8501,2083.2068
8502,2045.8317
8503,2070.0574
8504,2124.9087
8505,2083.587
8506,2087.2637
8507,2073.3538
8508,2095.89
8509,2108.3394
8510,2068.9233
8511,2084.4026
8512,2116.0415
8513,2079.082
8514,2046.6123
8515,2044.7731
8516,2095.791
8517,2078.5264
8518,2099.1724
8519,1991.0564
8520,2095.152
8521,2121.031
8522,2095.1987
8523,2078.8965
8524,2066.066
8525,2147.0173
8526,2084.3264
8527,2059.2507
8528,2107.4016
8529,2085.9385
8530,2078.6853
8531,2041.5112
8532,2078.1262
8533,2085.5693
8534,2040.6107
8535,2056.8105
8536,2098.1726
8537,2108.4502
8538,2094.9387
8539,2012.621
8540,2055.3027
8541,2087.5132
8542,2152.2327
8543,2099.1836
8544,2062.2075
8545,2065.4644
8546,2082.559
8547,2083.3228
8548,2001.357
8549,2067.0854
8550,2089.0962
8551,2068.1172
8552,2067.5264
8553,2106.8608
8554,2102.9092
8555,2058.3447
8556,2033.2
8557,2154.0273
8558,2000.4744
8559,2106.3467
8560,2093.4194
8561,2064.815
8562,2076.5962
8563,2089.418
8564,2128.3442
8565,2111.482
8566,2081.311
8567,2130.6138
8568,2085.0566
8569,2122.2593
8570,2056.9883
8571,2088.1812
8572,2093.352
8573,2043.1469
8574,2072.938
8575,2106.546
8576,2121.0078
8577,2130.9155
8578,2077.166
8579,2063.9072
8580,2148.8882
8581,2100.877
8582,2092.5215
8583,2148.4375
8584,2068.5713
8585,2084.0469
8586,2139.866
8587,2116.4463
8588,2117.5747
8589,2025.9344
8590,2089.0862
8591,2078.6484
8592,2086.6401
8593,2013.6965
8594,2096.2798
8595,2041.0704
8596,2060.835
8597,1976.57
8598,2146.4746
8599,2026.6036
8600,2114.671
8601,2078.7576
8602,2077.6177
8603,2082.3037
8604,2139.7153
8605,2058.9946
8606,2045.2592
8607,2064.6465
8608,2142.0789
8609,2049.2197
8610,2114.3137
8611,2115.2166
8612,2070.49
8613,2071.097
8614,2088.292
8615,2080.101
8616,2057.206
8617,2111.7075
8618,2066.0908
8619,2066.0806
8620,2144.1143
8621,2076.1746
8622,2080.794
8623,2094.2358
8624,2061.569
8625,2117.8623
8626,2114.3418
8627,2089.9263
8628,2084.4443
8629,2094.4517
8630,2127.8955
8631,2072.6016
8632,2054.8403
8633,2070.2454
8634,2113.1567
8635,2127.923
8636,2115.0862
8637,2039.9828
8638,2100.3945
8639,2088.394
8640,2098.5295
8641,2113.4497
8642,2089.4565
8643,2041.8164
8644,2084.316
8645,2113.2632
8646,2107.8188
8647,2064.8147
8648,2061.267
8649,2103.9883
8650,2082.101
8651,2088.8613
8652,2081.4333
8653,2128.585
8654,2055.9238
8655,2042.8347
8656,2088.3174
8657,2081.5935
8658,2093.1758
8659,2077.9128
8660,2089.4385
8661,2086.5552
8662,2081.6855
8663,2091.0479
8664,2076.5276
8665,2094.6143
8666,2105.347
8667,2108.176
8668,2078.6196
8669,2099.6216
8670,2060.8367
8671,2082.8828
8672,2087.2065
8673,2106.782
8674,2140.761
8675,2046.0591
8676,2147.6855
8677,2096.877
8678,2124.2913
8679,2047.6887
8680,2088.2502
8681,2082.7039
8682,2007.8229
8683,2067.9924
8684,2087.4324
8685,2045.3644
8686,2106.485
8687,2025.624
8688,2093.4463
8689,2160.605
8690,2046.2732
8691,2062.3643
8692,2066.444
8693,2050.8916
8694,2076.5107
8695,2065.3447
8696,2068.7776
8697,2080.6243
8698,2091.9473
8699,2063.8545
8700,2016.0641
8701,2073.5654
8702,2102.7568
8703,2069.5103
8704,2070.2383
8705,2103.0503
8706,2072.688
8707,2066.013
8708,2087.2207
8709,2081.9453
8710,2106.1914
8711,2060.7156
8712,2092.1204
8713,2076.3716
8714,2075.1428
8715,2040.6035
8716,2063.8516
8717,2081.5732
8718,2140.523
8719,2072.4663
8720,2098.6335
8721,2083.6982
8722,2105.7163
8723,2154.0273
8724,2093.2449
8725,2047.9897
8726,2077.8425
8727,1965.3677
8728,2075.3352
8729,2097.9795
8730,2070.6436
8731,2039.7341
8732,2043.3495
8733,2087.816
8734,2069.732
8735,2034.2974
8736,2117.957
8737,2070.9329
8738,2163.921
8739,2063.1323
8740,2081.377
8741,2097.8152
8742,2068.5012
8743,2081.2612
8744,2099.2893
8745,2047.4045
8746,2079.1753
8747,2095.4067
8748,2108.7805
8749,2090.1025
8750,2117.0972
8751,2042.6324
8752,2104.0327
8753,2082.1033
8754,2075.7068
8755,2077.5505
8756,2085.8687
8757,2104.6445
8758,2085.737
8759,2084.6094
8760,2054.34
8761,2068.7249
8762,2051.5918
8763,2164.6838
8764,2090.5884
8765,2114.629
8766,2079.9941
8767,2034.8921
8768,2083.2676
8769,2141.585
8770,2132.9006
8771,2062.187
8772,2056.675
8773,2042.51
8774,2066.3984
8775,2063.4639
8776,2069.2563
8777,2046.9722
8778,2080.1045
8779,2046.9092
8780,2044.6577
8781,2092.7766
8782,2107.7246
8783,2093.716
8784,2024.7405
8785,2082.5962
8786,2125.184
8787,2076.9963
8788,2090.296
8789,2080.836
8790,2056.246
8791,2073.9312
8792,2061.1133
8793,2036.978
8794,2103.8032
8795,2083.5098
8796,2096.1086
8797,2108.3767
8798,2100.4443
8799,1994.8396
8800,2012.3053
8801,2088.234
8802,2178.9004
8803,2046.2295
8804,2124.712
8805,2053.8618
8806,2051.5747
8807,2072.1409
8808,2039.384
8809,2091.2898
8810,2087.2402
8811,2042.2922
8812,2053.274
8813,2093.095
8814,2080.7861
8815,2103.8696
8816,2155.3496
8817,2090.4568
8818,2083.9092
8819,2068.6836
8820,2093.5366
8821,2097.7915
8822,2061.6348
8823,2055.9177
8824,2072.9756
8825,2066.731
8826,2103.6284
8827,2075.1277
8828,2100.107
8829,2114.7483
8830,2118.1836
8831,2106.2568
8832,2150.8818
8833,2080.0093
8834,2095.656
8835,2046.5963
8836,2102.2852
8837,2130.542
8838,2094.4568
8839,2088.15
8840,2029.9336
8841,2125.8718
8842,2086.7505
8843,2105.1973
8844,2091.8982
8845,2114.1199
8846,2086.4639
8847,2036.062
8848,2100.4521
8849,2073.5093
8850,2081.9653
8851,2070.1045
8852,2097.006
8853,2057.6196
8854,2113.8928
8855,2146.0703
8856,2074.7825
8857,2071.6775
8858,2075.9497
8859,2069.1821
8860,2048.628
8861,2133.4165
8862,2103.761
8863,2089.5183
8864,2068.5059
8865,2088.71
8866,2095.879
8867,2073.352
8868,2080.226
8869,2146.3374
8870,2088.6538
8871,2073.2412
8872,2073.4731
8873,2055.855
8874,2038.8634
8875,2025.9
8876,2031.6548
8877,2060.9526
8878,2048.1248
8879,2103.0474
8880,2096.2273
8881,2083.497
8882,2068.9526
8883,2073.0786
8884,2091.347
8885,2153.9458
8886,2112.338
8887,2074.8333
8888,2091.7212
8889,2087.0115
8890,2102.1692
8891,2028.7812
8892,2156.6685
8893,2069.107
8894,2050.2197
8895,2135.1108
8896,2156.7292
8897,2053.5188
8898,2086.3535
8899,2071.5496
8900,2127.0435
8901,2083.798
8902,2061.4766
8903,2083.2856
8904,2088.461
8905,2081.0078
8906,2110.5137
8907,2075.8735
8908,2092.5078
8909,2083.8752
8910,2102.5671
8911,2091.2246
8912,2026.0894
8913,2106.9875
8914,2124.4111
8915,2109.8452
8916,2075.1094
8917,2020.859
8918,2036.5674
8919,2079.6567
8920,2107.9126
8921,2048.5166
8922,2095.1074
8923,2042.9976
8924,2108.4468
8925,2062.5542
8926,2055.3247
8927,2089.9006
8928,2083.7656
8929,2059.289
8930,2115.2466
8931,2115.283
8932,2027.4855
8933,2114.5693
8934,2082.705
8935,2101.482
8936,2077.2524
8937,2118.1582
8938,2082.627
8939,2103.6282
8940,2123.9475
8941,2076.0972
8942,2133.315
8943,2098.6536
8944,2087.0503
8945,2093.9468
8946,2087.065
8947,2117.3916
8948,2080.2417
8949,2075.9949
8950,2042.5476
8951,2070.371
8952,2131.845
8953,2097.9624
8954,2085.2007
8955,2137.022
8956,2078.6216
8957,2126.5664
8958,2001.4922
8959,2074.0918
8960,2078.2063
8961,2074.768
8962,2150.499
8963,2013.5665
8964,2089.7556
8965,2090.2307
8966,2088.3823
8967,2074.3816
8968,2127.823
8969,2014.1946
8970,2072.5396
8971,2089.8826
8972,2078.775
8973,2081.6475
8974,2116.7244
8975,2103.312
8976,2053.2632
8977,1967.2943
8978,2099.3257
8979,2046.3845
8980,2145.005
8981,2084.9136
8982,2063.7407
8983,2100.9556
8984,2122.316
8985,2093.5244
8986,2110.3862
8987,2064.9102
8988,2039.5889
8989,2072.9224
8990,2048.7197
8991,2049.9502
8992,2090.0571
8993,2057.37
8994,2143.1047
8995,2077.27
8996,2068.7004
8997,2088.4673
8998,2092.982
8999,2072.5728
9000,2076.4482
9001,2086.6687
9002,2013.5134
9003,2135.1045
9004,2075.0693
9005,2072.0466
9006,2073.315
9007,2084.1807
9008,2090.3267
9009,2059.746
9010,2041.248
9011,2087.1763
9012,2051.4463
9013,2036.5895
9014,2084.7703
9015,2151.2786
9016,2117.027
9017,2039.966
9018,2066.5042
9019,2107.725
9020,2070.2585
9021,2072.808
9022,2089.2634
9023,2082.116
9024,2094.6162
9025,2085.3877
9026,2089.731
9027,2151.0305
9028,2077.835
9029,2081.4028
9030,2068.201
9031,2084.7031
9032,2043.646
9033,2082.9001
9034,2092.6433
9035,2058.4546
9036,2048.376
9037,2087.8577
9038,2085.7258
9039,2046.0732
9040,2040.6619
9041,2109.4001
9042,2135.7344
9043,2091.6575
9044,1969.9607
9045,2090.0474
9046,2100.1394
9047,2082.584
9048,2085.3667
9049,2031.4729
9050,2046.7258
9051,2051.3042
9052,2078.6907
9053,2069.997
9054,2094.576
9055,2102.449
9056,2044.8151
9057,2084.9526
9058,2067.2976
9059,2047.6742
9060,2108.149
9061,2106.074
9062,2072.8816
9063,2074.233
9064,2031.6365
9065,2102.0664
9066,2090.4966
9067,2068.1113
9068,2083.3162
9069,2110.0386
9070,2059.3433
9071,2100.4927
9072,2084.1768
9073,2114.4988
9074,2045.7388
9075,2093.1477
9076,2155.4453
9077,2163.6836
9078,2055.1343
9079,2084.5508
9080,2095.86
9081,2034.6167
9082,2073.0776
9083,2095.9038
9084,2092.849
9085,2092.1787
9086,2074.2551
9087,2040.11
9088,2086.8354
9089,2088.3384
9090,2011.7917
9091,2099.6528
9092,2052.9128
9093,2066.8354
9094,2063.9727
9095,2023.5781
9096,2103.1738
9097,2078.0989
9098,2014.6349
9099,1983.0654
9100,2073.8662
9101,2050.606
9102,2061.9497
9103,2099.0195
9104,2090.5283
9105,2073.7683
9106,2119.287
9107,2173.16
9108,2115.811
9109,2034.3557
9110,2025.1869
9111,2057.7358
9112,2048.626
9113,2061.044
9114,2060.604
9115,2103.6438
9116,2122.6409
9117,2102.8916
9118,2062.9639
9119,2055.9858
9120,2092.3218
9121,2074.8572
9122,2083.4004
9123,2005.7021
9124,2106.772
9125,2055.082
9126,2090.8826
9127,2037.0032
9128,2043.5585
9129,2066.7358
9130,2037.1273
9131,2069.4326
9132,2083.6396
9133,2156.8105
9134,2077.0596
9135,2060.7183
9136,2095.957
9137,2062.0786
9138,2089.359
9139,2088.9
9140,2136.0159
9141,2153.0288
9142,2105.5806
9143,2095.6501
9144,2002.1631
9145,2070.3562
9146,2092.9976
9147,2057.4524
9148,2000.0524
9149,2097.2522
9150,2125.534
9151,2060.5315
9152,2101.253
9153,2024.3735
9154,2067.876
9155,2099.2598
9156,2068.4985
9157,2077.4268
9158,2084.7659
9159,2072.27
9160,2036.0344
9161,2069.7039
9162,2086.7402
9163,2088.5383
9164,2102.28
9165,2086.1191
9166,2072.8403
9167,2138.919
9168,2073.2317
9169,2086.8252
9170,2111.2888
9171,2102.2725
9172,2084.5815
9173,2087.6592
9174,2040.821
9175,2068.0444
9176,2061.5862
9177,2071.546
9178,2057.324
9179,2093.54
9180,2094.831
9181,2103.0918
9182,2062.4275
9183,2096.4963
9184,2024.9069
9185,2068.4453
9186,2018.0167
9187,2084.1182
9188,2061.0825
9189,2046.5122
9190,2077.9163
9191,2095.6875
9192,2139.892
9193,2096.3635
9194,2095.7026
9195,2116.5544
9196,2073.2917
9197,2080.7861
9198,2108.2622
9199,2051.1292
9200,2091.195
9201,2038.5604
9202,2094.644
9203,2106.9092
9204,2088.2852
9205,2038.4768
9206,2063.3809
9207,2078.7332
9208,2035.7495
9209,2135.5483
9210,2032.8768
9211,2098.5605
9212,2099.362
9213,2080.9043
9214,2006.6992
9215,2060.8347
9216,2072.4614
9217,2066.9111
9218,2130.7295
9219,2080.9924
9220,2020.429
9221,2043.8118
9222,2140.8848
9223,2071.4233
9224,2053.5415
9225,2041.2642
9226,2056.8167
9227,2053.231
9228,2034.9052
9229,2075.5999
9230,2110.5671
9231,2104.7517
9232,2042.6128
9233,2119.9485
9234,2122.6484
9235,2057.429
9236,2115.33
9237,2082.7556
9238,2070.48
9239,2140.6765
9240,2114.7366
9241,2059.6914
9242,2062.4048
9243,2023.4066
9244,2075.6094
9245,2079.3457
9246,2074.1587
9247,2048.859
9248,2039.3977
9249,2125.915
9250,2092.638
9251,2099.8743
9252,2147.6582
9253,2143.087
9254,2070.767
9255,2131.9998
9256,2101.4458
9257,2072.0781
9258,2051.2637
9259,2149.2065
9260,2048.2026
9261,2073.0312
9262,2090.231
9263,2100.107
9264,2023.1755
9265,2078.292
9266,2072.0283
9267,2086.395
9268,2090.9866
9269,1964.0704
9270,2085.6936
9271,2026.6072
9272,2099.8115
9273,2048.88
9274,2094.8906
9275,2067.9487
9276,2119.9058
9277,2037.1306
9278,2052.6133
9279,2067.205
9280,2071.8755
9281,2077.978
9282,2113.6907
9283,2100.9026
9284,2062.397
9285,2081.8887
9286,2076.2632
9287,2104.0146
9288,2089.809
9289,2098.7808
9290,2115.269
9291,2064.103
9292,2054.1587
9293,2083.852
9294,2091.8975
9295,2081.6611
9296,2053.1326
9297,2098.1355
9298,2066.3347
9299,2111.9482
9300,2118.1423
9301,2104.094
9302,2066.3252
9303,2082.315
9304,2131.156
9305,2065.1614
9306,2081.9617
9307,2078.39
9308,2067.2056
9309,2057.7666
9310,2088.6426
9311,2043.0175
9312,2061.0918
9313,2078.4119
9314,2046.1016
9315,2105.7954
9316,2087.041
9317,2078.4875
9318,2074.3071
9319,2042.7346
9320,2042.4324
9321,2085.8767
9322,2148.0312
9323,2106.332
9324,2052.205
9325,2121.6628
9326,2059.48
9327,2062.9395
9328,2050.2925
9329,2070.5679
9330,2092.2842
9331,2074.0605
9332,2080.9727
9333,1987.1826
9334,2088.5977
9335,2105.1191
9336,2010.3718
9337,2088.6353
9338,2047.9767
9339,2048.3047
9340,2045.202
9341,2087.301
9342,2085.6125
9343,2100.1382
9344,2096.571
9345,2089.6592
9346,2106.3035
9347,2058.024
9348,2152.2925
9349,2107.1475
9350,2096.2446
9351,2074.72
9352,2072.7483
9353,2009.8022
9354,2027.4028
9355,2069.9922
9356,2092.8735
9357,2003.6995
9358,2087.2214
9359,2081.7026
9360,2082.252
9361,2053.8733
9362,2064.3213
9363,2071.423
9364,2073.3557
9365,2128.58
9366,2085.4385
9367,2086.2827
9368,2146.763
9369,2060.8894
9370,2061.54
9371,2043.672
9372,2070.3557
9373,2137.631
9374,2100.1921
9375,2111.7844
9376,2079.4734
9377,2083.0557
9378,2094.8394
9379,2106.6082
9380,2078.6577
9381,2102.3892
9382,2150.7705
9383,2077.9592
9384,2118.4092
9385,2063.8188
9386,2102.5232
9387,2140.8953
9388,2065.6846
9389,2041.9646
9390,2078.8481
9391,2068.8792
9392,2085.8337
9393,2060.0405
9394,2032.2378
9395,2181.1409
9396,2080.8953
9397,2064.3765
9398,2085.557
9399,2092.1685
9400,2101.3174
9401,2059.347
9402,2103.4456
9403,2027.3579
9404,2062.647
9405,2109.0308
9406,2098.8215
9407,1986.4965
9408,2098.1123
9409,2049.916
9410,2029.3313
9411,2122.962
9412,2091.6113
9413,2113.567
9414,2126.632
9415,2116.25
9416,2115.461
9417,2061.0015
9418,2065.001
9419,2088.8506
9420,2117.4146
9421,2106.382
9422,2064.4446
9423,2041.3467
9424,2132.014
9425,2134.5977
9426,2018.9353
9427,2106.0615
9428,2152.018
9429,2129.7524
9430,2108.3052
9431,2129.8765
9432,2162.1711
9433,2127.482
9434,2062.546
9435,2116.9092
9436,2092.359
9437,2077.2178
9438,2039.5256
9439,2092.4075
9440,2031.2633
9441,2045.9109
9442,2089.3826
9443,2104.6855
9444,2073.398
9445,2098.9192
9446,2105.9424
9447,2052.9993
9448,2094.0835
9449,2044.0891
9450,2090.5886
9451,2109.563
9452,2050.5266
9453,2094.2322
9454,2172.3628
9455,2063.2046
9456,2044.5715
9457,2119.0503
9458,2100.9167
9459,2056.321
9460,2134.885
9461,2051.0415
9462,2048.464
9463,2026.2656
9464,2102.5518
9465,2136.305
9466,2078.2712
9467,2110.5022
9468,2116.4165
9469,2096.358
9470,2060.2153
9471,2088.3845
9472,2145.124
9473,2122.8398
9474,2080.6099
9475,2152.08
9476,2143.104
9477,2102.4365
9478,2079.0518
9479,2077.3252
9480,2089.1018
9481,2030.1337
9482,1989.3208
9483,2110.265
9484,2108.9297
9485,1979.737
9486,2055.6108
9487,2085.476
9488,2146.5708
9489,2113.7961
9490,2035.0839
9491,2110.6025
9492,2082.8103
9493,2068.0405
9494,2118.5522
9495,2062.8176
9496,2075.7312
9497,2093.5664
9498,2094.3843
9499,2146.5986
9500,2116.9797
9501,2066.4885
9502,2127.9014
9503,2072.1155
9504,2065.9246
9505,2054.1694
9506,2054.669
9507,2113.3027
9508,2147.5186
9509,2063.7505
9510,2117.3647
9511,2140.4
9512,2108.1794
9513,2114.2075
9514,2081.7725
9515,2112.8992
9516,2034.8278
9517,2031.9336
9518,1991.489
9519,2094.9585
9520,2081.1387
9521,2109.7808
9522,2112.6562
9523,2063.9688
9524,2079.5073
9525,2031.4359
9526,2069.0469
9527,2059.0215
9528,2024.5673
9529,2105.643
9530,2087.4155
9531,2068.6465
9532,2151.6357
9533,2067.658
9534,2087.817
9535,2056.8438
9536,2084.2673
9537,2016.3772
9538,2062.166
9539,2040.2471
9540,2073.2412
9541,2060.077
9542,2052.627
9543,2048.998
9544,2033.5471
9545,2089.1821
9546,2084.664
9547,2096.2234
9548,2047.8184
9549,2055.2017
9550,2075.377
9551,2045.5562
9552,2061.2854
9553,2044.1161
9554,2094.5664
9555,2059.5557
9556,2081.0464
9557,2074.2861
9558,2057.0034
9559,2096.8247
9560,2107.8892
9561,2047.19
9562,2116.337
9563,2047.4612
9564,2083.0544
9565,2087.5876
9566,2153.7266
9567,2095.0957
9568,2131.704
9569,2067.9355
9570,2092.0195
9571,2098.6584
9572,2041.4578
9573,2074.2048
9574,2025.4565
9575,2041.272
9576,2113.2598
9577,2095.764
9578,2100.4565
9579,2132.5476
9580,2022.6381
9581,2154.9087
9582,2098.2573
9583,2063.21
9584,2090.0127
9585,2100.6057
9586,2115.4382
9587,2042.3824
9588,2099.964
9589,2034.9258
9590,2082.599
9591,2030.4388
9592,2031.3303
9593,2075.2583
9594,2152.3667
9595,2111.1597
9596,2109.389
9597,2076.8503
9598,2097.526
9599,2026.8699
9600,2081.997
9601,2102.6113
9602,2044.2242
9603,2095.0122
9604,2047.4495
9605,2020.0815
9606,2082.342
9607,2071.5483
9608,2094.401
9609,2071.9668
9610,2034.9258
9611,2024.9182
9612,2105.4258
9613,2086.3315
9614,2084.838
9615,2091.186
9616,2107.4194
9617,2084.7656
9618,2067.828
9619,2148.3076
9620,2086.6624
9621,2079.9128
9622,2063.0688
9623,2097.035
9624,2071.0923
9625,2068.9224
9626,2119.3914
9627,2020.2097
9628,2084.2046
9629,2081.1572
9630,2060.0894
9631,2098.7256
9632,2072.9607
9633,2087.5698
9634,2109.2173
9635,2117.9998
9636,2097.887
9637,2072.3916
9638,2108.5474
9639,2068.6252
9640,2094.358
9641,2091.9631
9642,2138.1565
9643,2079.0889
9644,2072.0535
9645,2149.7344
9646,2118.3809
9647,2091.0671
9648,2071.8762
9649,2078.233
9650,2057.7656
9651,2087.6353
9652,2093.25
9653,2149.558
9654,2053.0034
9655,2048.5684
9656,2111.3188
9657,2082.3335
9658,2075.2178
9659,2075.6592
9660,2041.0066
9661,2071.1323
9662,2093.5503
9663,2054.7427
9664,2069.1333
9665,2091.603
9666,2076.4897
9667,2086.8267
9668,2092.8928
9669,2074.2751
9670,2094.1057
9671,2113.871
9672,2058.7622
9673,2067.7622
9674,2074.1396
9675,2077.3147
9676,2097.9246
9677,2049.135
9678,2065.2388
9679,2064.8818
9680,2080.2827
9681,2087.787
9682,2087.7175
9683,2091.517
9684,2122.2412
9685,2087.3196
9686,2070.1782
9687,2073.5732
9688,2079.0894
9689,2079.9011
9690,2117.7725
9691,2079.744
9692,2074.0715
9693,2064.1526
9694,2018.2275
9695,2089.7505
9696,2055.2288
9697,2090.586
9698,2047.2019
9699,2078.3127
9700,2001.2988
9701,2128.3984
9702,2012.4678
9703,2097.8591
9704,2045.9708
9705,2156.4236
9706,2033.3499
9707,2100.0254
9708,2092.0005
9709,2054.4004
9710,2027.3633
9711,2030.5677
9712,2035.5637
9713,2114.251
9714,2105.8542
9715,2131.1265
9716,2098.1401
9717,2021.7847
9718,2104.4556
9719,2052.8865
9720,2091.1667
9721,2046.538
9722,2164.0625
9723,2062.7356
9724,2105.8037
9725,2075.7776
9726,2097.7202
9727,2018.5117
9728,2161.352
9729,2110.6143
9730,2053.8098
9731,2118.6267
9732,2025.2957
9733,2075.8608
9734,2003.2078
9735,2069.051
9736,2096.3962
9737,2115.8396
9738,2094.0986
9739,2073.325
9740,2163.6836
9741,2087.368
9742,2096.1423
9743,2025.0948
9744,2073.7983
9745,2099.2126
9746,2100.2234
9747,2094.1277
9748,2152.6724
9749,2039.5085
9750,2063.2144
9751,2147.8662
9752,2090.752
9753,2032.5511
9754,2061.026
9755,2002.2954
9756,2022.74
9757,2057.6396
9758,2103.2488
9759,2104.4507
9760,2104.7722
9761,2075.9375
9762,2109.3142
9763,2097.8872
9764,2075.2876
9765,2042.5927
9766,2073.81
9767,2069.7512
9768,2068.0198
9769,2094.437
9770,1984.5793
9771,2102.463
9772,2099.6836
9773,2109.5967
9774,2105.2295
9775,2020.5796
9776,2102.9224
9777,2140.2239
9778,2129.541
9779,2082.028
9780,2062.9326
9781,2065.5405
9782,2068.8052
9783,2084.8867
9784,2076.209
9785,2061.7542
9786,2048.4485
9787,2059.5361
9788,2111.7969
9789,2097.8672
9790,2059.3052
9791,2021.36
9792,2065.6865
9793,2076.418
9794,2043.0765
9795,2041.9902
9796,2082.5908
9797,2153.5107
9798,1991.0527
9799,2084.52
9800,2099.0195
9801,2096.864
9802,2083.0278
9803,2127.475
9804,2103.9355
9805,2093.158
9806,2027.5146
9807,2045.1106
9808,2058.9668
9809,2076.2285
9810,2079.8213
9811,2112.5454
9812,2048.2979
9813,2056.8123
9814,2094.707
9815,2073.0312
9816,2091.9639
9817,2070.5205
9818,2064.6123
9819,2108.605
9820,2021.979
9821,2116.9563
9822,2075.8042
9823,2011.0796
9824,2100.2979
9825,2151.7322
9826,2058.5063
9827,2061.5513
9828,2103.3909
9829,2087.6877
9830,2049.8848
9831,2150.354
9832,2093.2788
9833,2049.5728
9834,2097.737
9835,2050.3503
9836,2105.3455
9837,2120.067
9838,2037.0377
9839,2098.2695
9840,2041.258
9841,2029.6643
9842,2093.9492
9843,2101.9468
9844,2068.0098
9845,2068.6562
9846,2007.5449
9847,2106.2122
9848,2039.5254
9849,2065.3123
9850,2122.1123
9851,2063.348
9852,2098.0508
9853,2082.558
9854,2101.802
9855,2084.8398
9856,2143.5354
9857,2091.1907
9858,2117.1086
9859,2153.383
9860,2136.1648
9861,2109.9016
9862,2092.4043
9863,2089.0195
9864,2071.2979
9865,2079.2961
9866,2076.4377
9867,2149.0786
9868,2037.6198
9869,2072.128
9870,2071.4417
9871,2070.7893
9872,2089.4817
9873,2067.307
9874,2065.2507
9875,2039.6466
9876,2088.0837
9877,2105.8655
9878,2145.8213
9879,2057.2017
9880,2103.1785
9881,2109.618
9882,2042.4197
9883,2083.5183
9884,2036.9937
9885,2095.2114
9886,2059.3164
9887,2079.5225
9888,2128.4111
9889,2041.5896
9890,2039.9386
9891,2143.2373
9892,2101.435
9893,2066.919
9894,2066.3843
9895,2095.3655
9896,2062.5032
9897,2106.2722
9898,2074.8428
9899,2110.0293
9900,2044.3833
9901,2046.8666
9902,2063.5854
9903,2099.1272
9904,2081.3206
9905,2080.4841
9906,2087.6008
9907,2072.8518
9908,2106.3037
